Loan ID,Dealer ID,Date of Disburement,Loan Amount,Final Repayment Date,Hub,Repayment Date,Actual Interest (IDR)  for Repayment Tranche 1,Renewal Fee (0.5%),Dealer Repayed Amount,Repayment Tranche 2 Payment Date,Interest on Pending Amount ,Renewal Fee (0.5%),Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,,Date Anchor 1,Date Anchor 2,Date Anchor 3,Date Anchor 4,Date Anchor 5,,Tranche 1,Tranche 2,Tranche 3,Tranche 4,Tranche 5,,Reversal 1,Reversal 2,Reversal 3,Reversal 4,Reversal 5,,Repossession,Financier,Lender,RBH
SFA08883,GCD-5363,2025-01-24,149999900,2025-04-24,Yogyakarta,2025-02-24,3919997,388500,4308497,2025-03-25,3552498,388500,3940999,2025-04-24,3674998,153674897,,,,,,,,2025-02-24,2025-03-25,2025-04-24,,,,0,1,149999899,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08884,GCD-20686,2025-01-24,88179000,2025-03-19,Bandung,2025-02-24,2304411,388500,2692912,2025-03-19,1656296,0,89835295,,,,,,,,,,,2025-02-24,2025-03-19,,,,,1,88178999,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08885,GCD-20161,2025-01-24,75600000,2025-04-08,Surabaya,2025-02-24,1975680,388500,2364181,2025-03-24,1728720,388500,2117220,2025-04-08,926100,76526099,,,,,,,,2025-02-24,2025-03-24,2025-04-08,,,,1,0,75599999,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08886,GCD-20861,2025-01-24,46999900,2025-02-17,Medan,2025-02-17,959581,0,47959481,,,,,,,,,,,,,,,2025-02-17,,,,,,46999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08887,GCD-20738,2025-01-24,63000000,2025-03-12,Pekanbaru,2025-02-22,1543500,388500,1932001,2025-03-12,926100,0,63926099,,,,,,,,,,,2025-02-22,2025-03-12,,,,,1,62999999,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08888,GCD-973,2025-01-24,39999900,2025-03-17,Jabodetabek,2025-02-25,879998,388500,1268498,2025-03-17,533332,0,40533232,,,,,,,,,,,2025-02-25,2025-03-17,,,,,0,39999900,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08890,GCD-19297,2025-01-24,45000000,2025-02-17,Jabodetabek,2025-02-17,918750,0,45918750,,,,,,,,,,,,,,,2025-02-17,,,,,,45000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08891,GCD-20853,2025-01-24,49999900,2025-02-07,Jabodetabek,2025-02-07,612499,0,50612399,,,,,,,,,,,,,,,2025-02-07,,,,,,49999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08893,GCD-19791,2025-01-24,39999900,2025-02-17,Jabodetabek,2025-02-17,816665,0,40816565,,,,,,,,,,,,,,,2025-02-17,,,,,,39999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08895,GCD-8241,2025-01-24,74000000,2025-04-21,Jabodetabek,2025-02-27,1726667,410700,2137368,2025-03-25,1282667,410700,1693367,2025-04-21,1332000,75331999,,,,,,,,2025-02-27,2025-03-25,2025-04-21,,,,1,0,73999999,,,,0,0,0,,,,,Akseleran,csi,Rajdeep Dutta
SFA08896,GCD-8241,2025-01-24,117000000,2025-04-25,Jabodetabek,2025-02-27,2730000,649350,3379351,2025-03-25,2028000,649350,2677350,2025-04-25,2418000,119417999,,,,,,,,2025-02-27,2025-03-25,2025-04-25,,,,1,0,116999999,,,,0,0,0,,,,,Akseleran,csi,Rajdeep Dutta
SFA08897,GCD-2497,2025-01-24,475000000,2025-04-25,Jabodetabek,2025-02-26,10766667,388500,11155168,2025-04-10,13616667,388500,14005167,2025-04-25,4750000,479749999,,,,,,,,2025-02-26,2025-04-10,2025-04-25,,,,1,0,474999999,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08898,GCD-18927,2025-01-24,78499900,2025-03-01,Jabodetabek,2025-02-22,1923248,388500,2311749,2025-03-01,448758,0,78948658,,,,,,,,,,,2025-02-22,2025-03-01,,,,,1,78499900,,,,,0,-1,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08899,GCD-19407,2025-01-24,79999900,2025-04-30,Jabodetabek,2025-02-25,2155997,388500,2544497,2025-03-28,2025331,388500,2413831,2025-04-30,2155997,82155897,,,,,,,,2025-02-25,2025-03-28,2025-04-30,,,,0,0,79999900,,,,0,0,0,,,,,Modalku,csi,Etrisno
SFA08900,GCD-20920,2025-01-24,51000000,2025-01-31,Batam,2025-01-31,333200,0,51333200,,,,,,,,,,,,,,,2025-01-31,,,,,,51000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08902,GCD-19407,2025-01-24,102999900,2025-05-06,Jabodetabek,2025-02-25,2775847,388500,3164347,2025-03-28,2607614,388500,2996115,2025-05-06,3280547,105000000,,,,,,,,2025-02-25,2025-03-28,2025-05-06,,,,0,1,101719453,,,,0,0,0,,,,,Modalku,csi,Etrisno
SFA08904,GCD-20899,2025-01-24,84999900,2025-04-14,Surabaya,2025-02-23,2151914,388500,2540415,2025-03-24,2013081,388500,2457964,2025-04-14,1456781,86400297,,,,,,,,2025-02-23,2025-03-24,2025-04-14,,,,1,56383,84943516,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08905,GCD-20417,2025-01-24,119999900,2025-02-12,Jabodetabek,2025-02-12,1959998,0,121959898,,,,,,,,,,,,,,,2025-02-12,,,,,,119999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08906,GCD-17910,2025-01-24,55000000,2025-02-13,Jabodetabek,2025-02-13,943250,0,55943250,,,,,,,,,,,,,,,2025-02-13,,,,,,55000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08907,GCD-11589,2025-01-24,107999900,2025-04-25,Jabodetabek,2025-02-21,2087998,388500,2476499,2025-03-24,2231998,388500,2620498,2025-04-25,2303998,110303897,,,,,,,,2025-02-21,2025-03-24,2025-04-25,,,,1,0,107999899,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08909,GCD-3202,2025-01-24,84999900,2025-04-24,Jabodetabek,2025-02-24,2221331,388500,2609831,2025-03-25,2013081,388500,2401581,2025-04-24,2082498,87082398,,,,,,,,2025-02-24,2025-03-25,2025-04-24,,,,0,0,84999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08914,GCD-20920,2025-01-24,56999900,2025-04-26,Batam,2025-02-22,1396498,388500,1784999,2025-03-25,1443047,388500,1831547,2025-04-26,1489597,58489496,,,,,,,,2025-02-22,2025-03-25,2025-04-26,,,,1,0,56999899,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08915,GCD-20899,2025-01-24,95000000,2025-02-05,Surabaya,2025-02-05,1008583,0,96008583,,,,,,,,,,,,,,,2025-02-05,,,,,,95000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08916,GCD-20626,2025-01-24,70000000,2025-01-28,Palembang,2025-01-28,400167,0,70400167,,,,,,,,,,,,,,,2025-01-28,,,,,,70000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08919,GCD-20772,2025-01-24,48000000,2025-04-26,Batam,2025-02-22,1176000,388500,1564501,2025-03-25,1215200,388500,1603700,2025-04-26,1254400,49254399,,,,,,,,2025-02-22,2025-03-25,2025-04-26,,,,1,0,47999999,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08923,GCD-20161,2025-01-24,70000000,2025-02-10,Surabaya,2025-02-10,1029000,0,71029000,,,,,,,,,,,,,,,2025-02-10,,,,,,70000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08892,GCD-20199,2025-01-25,72000000,2025-01-30,Surabaya,2025-01-30,411600,0,72411600,,,,,,,,,,,,,,,2025-01-30,,,,,,72000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08901,GCD-20446,2025-01-25,90000000,2025-02-01,Yogyakarta,2025-02-01,588000,0,90588000,,,,,,,,,,,,,,,2025-02-01,,,,,,90000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08903,GCD-14809,2025-01-25,195000000,2025-04-28,Jabodetabek,2025-02-24,4936750,388500,5325251,2025-03-25,4618250,388500,5006750,2025-04-28,5414500,200414499,,,,,,,,2025-02-24,2025-03-25,2025-04-28,,,,1,0,194999999,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08908,GCD-20210,2025-01-25,90000000,2025-03-21,Jabodetabek,2025-02-21,2058000,388500,2446501,2025-03-21,2058000,0,92057999,,,,,,,,,,,2025-02-21,2025-03-21,,,,,1,89999999,,,,,0,0,,,,,,Modalku,finsso,Etrisno
SFA08910,GCD-20106,2025-01-25,120000000,2025-02-24,Jabodetabek,2025-02-24,3038000,0,123038000,,,,,,,,,,,,,,,2025-02-24,,,,,,120000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08911,GCD-4976,2025-01-25,41000000,2025-02-01,Jabodetabek,2025-02-01,267867,0,41267867,,,,,,,,,,,,,,,2025-02-01,,,,,,41000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08917,GCD-19269,2025-01-25,65000000,2025-04-26,Jabodetabek,2025-02-24,1645583,388500,2034083,2025-03-26,1592500,388500,1981001,2025-04-26,1645583,66645582,,,,,,,,2025-02-24,2025-03-26,2025-04-26,,,,0,1,64999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08918,GCD-20899,2025-01-25,84999900,2025-01-30,Surabaya,2025-01-30,485916,0,85485816,,,,,,,,,,,,,,,2025-01-30,,,,,,84999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08920,GCD-20151,2025-01-25,120000000,2025-03-03,Surabaya,2025-02-24,3038000,388500,3426501,2025-03-03,686000,0,120685999,,,,,,,,,,,2025-02-24,2025-03-03,,,,,1,119999999,,,,,0,0,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08921,GCD-20821,2025-01-25,96999900,2025-03-03,Jabodetabek,2025-02-24,2455714,388500,2844215,2025-03-03,554516,0,97554415,,,,,,,,,,,2025-02-24,2025-03-03,,,,,1,96999899,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08922,GCD-20936,2025-01-25,93000000,2025-03-01,Serang,2025-02-24,2354450,388500,2742951,2025-03-01,379750,0,93379749,,,,,,,,,,,2025-02-24,2025-03-01,,,,,1,92999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08924,GCD-4456,2025-01-25,129000000,2025-04-28,Jabodetabek,2025-02-24,2666000,388500,3054501,2025-03-27,2666000,388500,3054500,2025-04-28,2752000,131751999,,,,,,,,2025-02-24,2025-03-27,2025-04-28,,,,1,0,128999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08925,GCD-19269,2025-01-25,270000000,2025-03-24,Jabodetabek,2025-02-24,6835500,388500,7224001,2025-03-24,6174000,0,276173999,,,,,,,,,,,2025-02-24,2025-03-24,,,,,1,269999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08926,GCD-18889,2025-01-25,400000000,2025-02-06,Jabodetabek,2025-02-06,4246667,0,404246667,,,,,,,,,,,,,,,2025-02-06,,,,,,400000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08927,GCD-19371,2025-01-25,84000000,2025-04-23,Jabodetabek,2025-02-24,2126600,388500,2515101,2025-03-27,2126600,388500,2515100,2025-04-23,1852200,85852199,,,,,,,,2025-02-24,2025-03-27,2025-04-23,,,,1,0,83999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08928,GCD-19665,2025-01-25,143500000,2025-04-25,Jabodetabek,2025-02-24,3632942,388500,4021443,2025-03-25,3398558,388500,3787059,2025-04-25,3632942,147132940,,,,,,,,2025-02-24,2025-03-25,2025-04-25,,,,1,1,143499998,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08929,GCD-19418,2025-01-25,94000000,2025-02-17,Jabodetabek,2025-02-17,1842400,0,95842400,,,,,,,,,,,,,,,2025-02-17,,,,,,94000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08930,GCD-4705,2025-01-25,141000000,2025-02-05,Surabaya,2025-02-05,1381800,0,142381800,,,,,,,,,,,,,,,2025-02-05,,,,,,141000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08931,GCD-4705,2025-01-25,125000000,2025-04-25,Surabaya,2025-02-24,3164583,693750,3858334,2025-03-26,3062500,388500,3451000,2025-04-25,3062500,128062499,,,,,,,,2025-02-24,2025-03-26,2025-04-25,,,,1,0,124999999,,,,0,0,0,,,,,Akseleran,csi,Rajdeep Dutta
SFA08932,GCD-16186,2025-01-25,100000000,2025-01-30,Surabaya,2025-01-30,571667,0,100571667,,,,,,,,,,,,,,,2025-01-30,,,,,,100000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08933,GCD-20881,2025-01-25,114999900,2025-04-25,Batam,2025-02-24,2911414,388500,3299915,2025-03-24,2629664,388500,3018165,2025-04-25,3005331,118005230,,,,,,,,2025-02-24,2025-03-24,2025-04-25,,,,1,1,114999899,,,,0,0,-1,,,,,Modalku,finsso,Rajdeep Dutta
SFA08934,GCD-20520,2025-01-25,149999900,2025-02-03,Surabaya,2025-02-03,1224999,0,151224899,,,,,,,,,,,,,,,2025-02-03,,,,,,149999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08936,GCD-20651,2025-01-25,110000000,2025-02-03,Jabodetabek,2025-02-03,898333,0,110898333,,,,,,,,,,,,,,,2025-02-03,,,,,,110000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08939,GCD-20171,2025-01-25,305000000,2025-02-20,Surabaya,2025-02-20,6725250,0,311725250,,,,,,,,,,,,,,,2025-02-20,,,,,,305000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08940,GCD-17566,2025-01-25,85000000,2025-04-19,Jabodetabek,2025-02-26,2290750,388500,2679251,2025-03-28,2082500,388500,2471000,2025-04-19,1527167,86527166,,,,,,,,2025-02-26,2025-03-28,2025-04-19,,,,1,0,84999999,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08941,GCD-5511,2025-01-25,86000000,2025-02-03,Semarang,2025-02-03,702333,0,86702333,,,,,,,,,,,,,,,2025-02-03,,,,,,86000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08942,GCD-20360,2025-01-25,114999900,2025-03-17,Semarang,2025-02-22,2723581,388500,3112081,2025-03-17,2160081,0,117159981,,,,,,,,,,,2025-02-22,2025-03-17,,,,,0,114999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08944,GCD-19105,2025-01-25,114999900,2025-01-30,Jabodetabek,2025-01-30,657416,0,115657316,,,,,,,,,,,,,,,2025-01-30,,,,,,114999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08945,GCD-4882,2025-01-25,102000000,2025-02-27,Yogyakarta,2025-02-24,2582300,388500,2970801,2025-02-27,249900,0,102249899,,,,,,,,,,,2025-02-24,2025-02-27,,,,,1,101999999,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08946,GCD-20136,2025-01-25,50000000,2025-02-26,Jabodetabek,2025-02-26,1347500,0,51347500,,,,,,,,,,,,,,,2025-02-26,,,,,,50000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08948,GCD-10070,2025-01-25,91000000,2025-04-28,Medan,2025-02-27,2526767,388500,2915268,2025-03-26,2006550,388500,2395050,2025-04-28,2452450,93452449,,,,,,,,2025-02-27,2025-03-26,2025-04-28,,,,1,0,90999999,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08949,GCD-20953,2025-01-25,93999900,2025-04-25,Jabodetabek,2025-02-24,2379764,388500,2768265,2025-03-25,2226231,388500,2614731,2025-04-25,2379764,96379663,,,,,,,,2025-02-24,2025-03-25,2025-04-25,,,,1,0,93999899,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08950,GCD-4590,2025-01-25,100000000,2025-03-25,Jabodetabek,2025-02-24,2531667,388500,2920168,2025-03-25,2368333,0,102368332,,,,,,,,,,,2025-02-24,2025-03-25,,,,,1,99999999,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08951,GCD-20446,2025-01-25,240999900,2025-02-17,Yogyakarta,2025-02-17,4723598,0,245723498,,,,,,,,,,,,,,,2025-02-17,,,,,,240999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08953,GCD-18761,2025-01-25,60000000,2025-02-06,Jabodetabek,2025-02-06,637000,0,60637000,,,,,,,,,,,,,,,2025-02-06,,,,,,60000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA08935,GCD-18609,2025-01-26,55000000,2025-03-11,Jabodetabek,2025-02-25,1392417,388500,1780918,2025-03-11,628833,0,55628832,,,,,,,,,,,2025-02-25,2025-03-11,,,,,1,54999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08954,GCD-20542,2025-01-26,97000000,2025-02-01,Jabodetabek,2025-02-01,554517,0,97554517,,,,,,,,,,,,,,,2025-02-01,,,,,,97000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08955,GCD-7841,2025-01-26,90000000,2025-03-12,Serang,2025-02-26,2352000,388500,2740501,2025-03-12,1029000,0,91028999,,,,,,,,,,,2025-02-26,2025-03-12,,,,,1,89999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08956,GCD-2670,2025-01-26,125000000,2025-04-22,Jabodetabek,2025-03-11,3750000,693750,4443750,2025-04-10,2500000,693750,3193750,2025-04-22,1000000,126000000,,,,,,,,2025-03-11,2025-04-10,2025-04-22,,,,0,0,125000000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08957,GCD-2670,2025-01-26,110000000,2025-04-10,Jabodetabek,2025-03-11,3300000,610500,3910500,2025-04-10,2200000,0,112035000,,,,,,,,,,,2025-03-11,2025-04-10,,,,,0,109835000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08958,GCD-20876,2025-01-26,60000000,2025-04-25,Palembang,2025-02-24,1470000,388500,1858501,2025-03-26,1470000,388500,1858500,2025-04-25,1470000,61469999,,,,,,,,2025-02-24,2025-03-26,2025-04-25,,,,1,0,59999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08959,GCD-10189,2025-01-26,56000000,2025-04-19,Batam,2025-02-24,1372000,388500,1760501,2025-03-26,1372000,388500,1760500,2025-04-19,1097600,57097599,,,,,,,,2025-02-24,2025-03-26,2025-04-19,,,,1,0,55999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08960,GCD-3202,2025-01-26,245000000,2025-02-20,Jabodetabek,2025-02-20,5202167,0,250202167,,,,,,,,,,,,,,,2025-02-20,,,,,,245000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08961,GCD-20746,2025-01-26,77999900,2025-02-24,Medan,2025-02-24,1910998,0,79910898,,,,,,,,,,,,,,,2025-02-24,,,,,,77999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08962,GCD-19654,2025-01-26,136500000,2025-04-25,Jabodetabek,2025-02-24,3344250,388500,3732751,2025-03-26,3344250,388500,3732750,2025-04-25,3344250,139844249,,,,,,,,2025-02-24,2025-03-26,2025-04-25,,,,1,0,136499999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08964,GCD-18526,2025-01-26,84999900,2025-04-26,Jabodetabek,2025-02-25,2151914,388500,2540415,2025-03-27,2082498,388500,2470998,2025-04-26,2082498,87082397,,,,,,,,2025-02-25,2025-03-27,2025-04-26,,,,1,0,84999899,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08965,GCD-20646,2025-01-26,30240000,2025-02-01,Jabodetabek,2025-02-01,172872,0,30412872,,,,,,,,,,,,,,,2025-02-01,,,,,,30240000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08966,GCD-18526,2025-01-26,48000000,2025-03-04,Jabodetabek,2025-02-25,1215200,388500,1603701,2025-03-04,274400,0,48274399,,,,,,,,,,,2025-02-25,2025-03-04,,,,,1,47999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08894,GCD-16186,2025-01-28,44999900,2025-04-26,Surabaya,2025-02-27,1139247,388500,1527747,2025-03-29,1102498,388500,1490999,2025-04-26,1028998,46028897,,,,,,,,2025-02-27,2025-03-29,2025-04-26,,,,0,1,44999899,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08913,GCD-4502,2025-01-28,65000000,2025-03-03,Jabodetabek,2025-03-03,1857917,0,66857917,,,,,,,,,,,,,,,2025-03-03,,,,,,65000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08969,GCD-20920,2025-01-28,84999900,2025-04-30,Batam,2025-02-26,2082498,388500,2470999,2025-03-29,2151914,388500,2540415,2025-04-30,2221331,87221229,,,,,,,,2025-02-26,2025-03-29,2025-04-30,,,,1,1,84999898,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08970,GCD-13564,2025-01-28,88999900,2025-04-29,Surabaya,2025-02-26,2180498,388500,2568999,2025-03-25,1962448,388500,2350949,2025-04-29,2543914,91543812,,,,,,,,2025-02-26,2025-03-25,2025-04-29,,,,1,1,88999898,,,,0,0,0,,,,,Modalku,finsso,Etrisno
SFA08971,GCD-2625,2025-01-28,100000000,2025-03-21,Jabodetabek,2025-02-26,2000000,388500,2388501,2025-03-21,1533333,0,101533332,,,,,,,,,,,2025-02-26,2025-03-21,,,,,1,99999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08973,GCD-20772,2025-01-28,54500000,2025-04-30,Batam,2025-02-27,1379758,388500,1768258,2025-04-07,1735825,388500,2124326,2025-04-30,1023692,55523691,,,,,,,,2025-02-27,2025-04-07,2025-04-30,,,,0,1,54499999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08975,GCD-18423,2025-01-28,102500000,2025-04-29,Jabodetabek,2025-02-27,2594958,388500,2983458,2025-03-28,2427542,388500,2816043,2025-04-29,2678667,105178666,,,,,,,,2025-02-27,2025-03-28,2025-04-29,,,,0,1,102499999,,,,0,0,0,,,,,Akseleran,csi,Rajdeep Dutta
SFA08976,GCD-7824,2025-01-28,67000000,2025-05-31,Bandung,2025-02-25,1586783,388500,1975283,2025-05-08,3939600,0,30000000,2025-05-31,768982,40500000,,,,,,,,2025-02-25,2025-05-08,2025-05-31,,,,0,26060400,39731018,,,,0,0,0,,,,,Akseleran,csi,Rajdeep Dutta
SFA08977,GCD-20202,2025-01-28,48000000,2025-02-11,Bandung,2025-02-11,588000,0,48588000,,,,,,,,,,,,,,,2025-02-11,,,,,,48000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08978,GCD-19639,2025-01-28,70000000,2025-04-29,Jabodetabek,2025-02-28,1829333,388500,2217833,2025-03-29,1657833,388500,2046333,2025-04-29,1772167,71772167,,,,,,,,2025-02-28,2025-03-29,2025-04-29,,,,0,0,70000000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA08979,GCD-20417,2025-01-28,111490000,2025-02-17,Jabodetabek,2025-02-17,1912054,0,113402054,,,,,,,,,,,,,,,2025-02-17,,,,,,111490000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08980,GCD-20202,2025-01-28,165000000,2025-03-11,Bandung,2025-03-11,5794250,0,170794250,,,,,,,,,,,,,,,2025-03-11,,,,,,165000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08981,GCD-15822,2025-01-28,125000000,2025-02-11,Jabodetabek,2025-02-11,1250000,0,126250000,,,,,,,,,,,,,,,2025-02-11,,,,,,125000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08982,GCD-4456,2025-01-28,85000000,2025-03-03,Jabodetabek,2025-02-28,1813333,388500,2201833,2025-03-03,170000,0,85170000,,,,,,,,,,,2025-02-28,2025-03-03,,,,,0,85000000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08983,GCD-20855,2025-01-28,98000000,2025-03-19,Serang,2025-02-27,2481033,388500,2869533,2025-03-19,1600667,0,99600667,,,,,,,,,,,2025-02-27,2025-03-19,,,,,0,98000000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08984,GCD-15822,2025-01-28,30000000,2025-03-26,Jabodetabek,2025-02-26,600000,166500,766501,2025-03-26,560000,0,30559999,,,,,,,,,,,2025-02-26,2025-03-26,,,,,1,29999999,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08986,GCD-2821,2025-01-28,90000000,2025-02-20,Jabodetabek,2025-02-20,1764000,0,91764000,,,,,,,,,,,,,,,2025-02-20,,,,,,90000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08989,GCD-15822,2025-01-28,125000000,2025-02-03,Jabodetabek,2025-02-03,583333,0,125583333,,,,,,,,,,,,,,,2025-02-03,,,,,,125000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08993,GCD-2718,2025-01-28,159900000,2025-03-07,Jabodetabek,2025-02-27,4048135,388500,4436636,2025-03-07,1044680,0,160944679,,,,,,,,,,,2025-02-27,2025-03-07,,,,,1,159899999,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA08996,GCD-20373,2025-01-28,98000000,2025-03-27,Yogyakarta,2025-02-27,2481033,388500,2869533,2025-03-27,2240933,0,100240933,,,,,,,,,,,2025-02-27,2025-03-27,,,,,0,98000000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08997,GCD-20373,2025-01-28,79000000,2025-02-13,Yogyakarta,2025-02-13,1096783,0,80096783,,,,,,,,,,,,,,,2025-02-13,,,,,,79000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA08988,GCD-20556,2025-01-29,100000000,2025-02-03,Surabaya,2025-02-03,571667,0,100571667,,,,,,,,,,,,,,,2025-02-03,,,,,,100000000,,,,,,0,,,,,,,Akseleran,csi,Rajdeep Dutta
SFA08992,GCD-12892,2025-01-29,85000000,2025-04-30,Jabodetabek,2025-03-05,2499000,471750,2970751,2025-04-10,2499000,471750,2970750,2025-04-30,1388333,86071282,,,,,,,,2025-03-05,2025-04-10,2025-04-30,,,,1,0,84682949,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA08995,GCD-2821,2025-01-29,70000000,2025-04-29,Jabodetabek,2025-02-28,1772167,388500,2160668,2025-03-28,1600667,388500,1989168,2025-04-29,1829333,71829331,,,,,,,,2025-02-28,2025-03-28,2025-04-29,,,,1,1,69999998,,,,0,0,0,,,,,Akseleran,csi,Rajdeep Dutta
